InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SourceYear,IsCancelled,Year,Month,YearMonth,DayOfWeek,Hour,Revenue
562517,22667,RECIPE BOX RETROSPOT ,1,2011-08-05 12:27:00,2.95,15719.0,United Kingdom,2010-2011,False,2011,8,2011-08,Friday,12,2.95
494866,22146,EASTER CRAFT IVY WREATH WITH CHICK,6,2010-01-19 11:20:00,1.95,16253.0,United Kingdom,2009-2010,False,2010,1,2010-01,Tuesday,11,11.7
513615,22464,HANGING METAL HEART LANTERN,6,2010-06-27 12:25:00,1.65,15998.0,United Kingdom,2009-2010,False,2010,6,2010-06,Sunday,12,9.899999999999999
572528,84950,ASSORTED COLOUR T-LIGHT HOLDER,36,2011-10-24 15:43:00,0.65,13176.0,United Kingdom,2010-2011,False,2011,10,2011-10,Monday,15,23.400000000000002
580902,82582,AREA PATROLLED METAL SIGN,72,2011-12-06 12:50:00,1.85,13881.0,United Kingdom,2010-2011,False,2011,12,2011-12,Tuesday,12,133.20000000000002
567368,48184,DOORMAT ENGLISH ROSE ,2,2011-09-20 08:23:00,8.25,17147.0,United Kingdom,2010-2011,False,2011,9,2011-09,Tuesday,8,16.5
558774,22316,200 BENDY SKULL STRAWS,1,2011-07-04 10:17:00,1.25,,United Kingdom,2010-2011,False,2011,7,2011-07,Monday,10,1.25
543013,21390,FILIGRIS HEART WITH BUTTERFLY,1,2011-02-02 13:35:00,2.46,,United Kingdom,2010-2011,False,2011,2,2011-02,Wednesday,13,2.46
524577,22090,PAPER BUNTING RETROSPOT,6,2010-09-29 16:14:00,2.95,16202.0,United Kingdom,2009-2010,False,2010,9,2010-09,Wednesday,16,17.700000000000003
567668,23324,RUSTIC STRAWBERRY JAM POT LARGE ,1,2011-09-21 15:29:00,4.13,,United Kingdom,2010-2011,False,2011,9,2011-09,Wednesday,15,4.13
516267,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,2010-07-19 12:17:00,2.13,,United Kingdom,2009-2010,False,2010,7,2010-07,Monday,12,2.13
562214,85025C,PINK HEART SHAPE PHOTO FRAME,12,2011-08-03 13:39:00,1.65,17731.0,United Kingdom,2010-2011,False,2011,8,2011-08,Wednesday,13,19.799999999999997
521357,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,1,2010-09-03 16:04:00,0.85,,United Kingdom,2009-2010,False,2010,9,2010-09,Friday,16,0.85
523963,21735,TWO DOOR CURIO CABINET,1,2010-09-26 13:07:00,12.75,17858.0,United Kingdom,2009-2010,False,2010,9,2010-09,Sunday,13,12.75
489666,22297,HEART IVORY TRELLIS SMALL,24,2009-12-01 18:13:00,1.25,13648.0,United Kingdom,2009-2010,False,2009,12,2009-12,Tuesday,18,30.0
500322,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2010-03-07 12:06:00,1.65,16798.0,United Kingdom,2009-2010,False,2010,3,2010-03,Sunday,12,1.65
557636,20668,DISCO BALL CHRISTMAS DECORATION,48,2011-06-21 15:41:00,0.12,17841.0,United Kingdom,2010-2011,False,2011,6,2011-06,Tuesday,15,5.76
520884,21645,ASSORTED TUTTI FRUTTI ROUND BOX,4,2010-08-31 16:11:00,1.65,16919.0,United Kingdom,2009-2010,False,2010,8,2010-08,Tuesday,16,6.6
490490,22153,ANGEL DECORATION STARS ON DRESS,7,2009-12-06 13:10:00,0.42,14546.0,United Kingdom,2009-2010,False,2009,12,2009-12,Sunday,13,2.94
562133,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-08-03 09:47:00,1.25,16419.0,United Kingdom,2010-2011,False,2011,8,2011-08,Wednesday,9,7.5
514339,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-07-01 14:49:00,1.25,15062.0,United Kingdom,2009-2010,False,2010,7,2010-07,Thursday,14,30.0
511009,21725,SWEETIES  STICKERS,1,2010-06-04 14:58:00,1.66,,United Kingdom,2009-2010,False,2010,6,2010-06,Friday,14,1.66
494495,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,2010-01-14 17:43:00,18.68,,United Kingdom,2009-2010,False,2010,1,2010-01,Thursday,17,37.36
571508,21181,PLEASE ONE PERSON METAL SIGN,1,2011-10-17 15:27:00,4.13,,United Kingdom,2010-2011,False,2011,10,2011-10,Monday,15,4.13
536865,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2010-12-03 11:28:00,4.21,,United Kingdom,2009-2010,False,2010,12,2010-12,Friday,11,12.629999999999999
530427,22077,6 RIBBONS RUSTIC CHARM,1,2010-11-03 10:28:00,1.65,17894.0,United Kingdom,2009-2010,False,2010,11,2010-11,Wednesday,10,1.65
499980,20747,PICCADILLY TEA SET,15,2010-03-03 15:28:00,12.72,,United Kingdom,2009-2010,False,2010,3,2010-03,Wednesday,15,190.8
528082,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2010-10-20 12:53:00,1.65,16521.0,United Kingdom,2009-2010,False,2010,10,2010-10,Wednesday,12,3.3
511852,21900,"KEY FOB , SHED",2,2010-06-10 20:09:00,0.65,16549.0,United Kingdom,2009-2010,False,2010,6,2010-06,Thursday,20,1.3
492303,21231,SWEETHEART CERAMIC TRINKET BOX,1,2009-12-16 11:57:00,2.57,,United Kingdom,2009-2010,False,2009,12,2009-12,Wednesday,11,2.57
574659,23323,WHITE WICKER STAR ,3,2011-11-06 11:44:00,2.1,16942.0,United Kingdom,2010-2011,False,2011,11,2011-11,Sunday,11,6.300000000000001
578149,22917,HERB MARKER ROSEMARY,1,2011-11-23 11:11:00,1.63,,United Kingdom,2010-2011,False,2011,11,2011-11,Wednesday,11,1.63
559366,23292,SPACEBOY CHILDRENS CUP,8,2011-07-08 09:03:00,1.25,13102.0,United Kingdom,2010-2011,False,2011,7,2011-07,Friday,9,10.0
575330,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-11-09 13:50:00,1.65,15152.0,United Kingdom,2010-2011,False,2011,11,2011-11,Wednesday,13,19.799999999999997
503823,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",3,2010-04-07 14:59:00,11.02,,United Kingdom,2009-2010,False,2010,4,2010-04,Wednesday,14,33.06
544143,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-02-16 11:58:00,1.65,15759.0,United Kingdom,2010-2011,False,2011,2,2011-02,Wednesday,11,19.799999999999997
533364,22297,HEART IVORY TRELLIS SMALL,1,2010-11-17 10:12:00,2.51,,United Kingdom,2009-2010,False,2010,11,2010-11,Wednesday,10,2.51
503461,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2010-04-01 11:51:00,2.95,17603.0,United Kingdom,2009-2010,False,2010,4,2010-04,Thursday,11,17.700000000000003
561894,21156,RETROSPOT CHILDRENS APRON,1,2011-07-31 15:00:00,1.95,14456.0,United Kingdom,2010-2011,False,2011,7,2011-07,Sunday,15,1.95
567183,23326,HANGING MINI COLOURED BOTTLES,48,2011-09-18 15:32:00,0.63,14769.0,United Kingdom,2010-2011,False,2011,9,2011-09,Sunday,15,30.240000000000002
494468,21868,POTTING SHED TEA MUG,12,2010-01-14 14:32:00,1.25,13050.0,United Kingdom,2009-2010,False,2010,1,2010-01,Thursday,14,15.0
536002,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2010-11-29 14:21:00,2.1,16355.0,United Kingdom,2009-2010,False,2010,11,2010-11,Monday,14,6.300000000000001
580730,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-12-05 17:28:00,15.79,,United Kingdom,2010-2011,False,2011,12,2011-12,Monday,17,15.79
571508,23517,EMBROIDERED RIBBON REEL REBECCA ,1,2011-10-17 15:27:00,5.79,,United Kingdom,2010-2011,False,2011,10,2011-10,Monday,15,5.79
498443,85216,ASSORTED CAKES FRIDGE MAGNETS,1,2010-02-19 09:49:00,7.62,,United Kingdom,2009-2010,False,2010,2,2010-02,Friday,9,7.62
550775,22563,HAPPY STENCIL CRAFT,12,2011-04-20 13:18:00,1.25,15805.0,United Kingdom,2010-2011,False,2011,4,2011-04,Wednesday,13,15.0
549958,22519,CHILDS GARDEN BRUSH PINK,3,2011-04-13 13:47:00,2.1,17589.0,United Kingdom,2010-2011,False,2011,4,2011-04,Wednesday,13,6.300000000000001
494110,22085,PAPER CHAIN KIT SKULLS ,6,2010-01-11 12:29:00,2.95,12549.0,USA,2009-2010,False,2010,1,2010-01,Monday,12,17.700000000000003
567671,84849A,HELLO SAILOR BLUE SOAP HOLDER,1,2011-09-21 15:34:00,3.29,,United Kingdom,2010-2011,False,2011,9,2011-09,Wednesday,15,3.29
537781,22294,HEART FILIGREE DOVE  SMALL,2,2010-12-08 12:46:00,1.25,17341.0,United Kingdom,2009-2010,False,2010,12,2010-12,Wednesday,12,2.5
504410,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2010-04-13 12:23:00,2.1,13089.0,United Kingdom,2009-2010,False,2010,4,2010-04,Tuesday,12,75.60000000000001
568142,20828,GLITTER BUTTERFLY CLIPS,2,2011-09-25 11:22:00,2.55,16744.0,United Kingdom,2010-2011,False,2011,9,2011-09,Sunday,11,5.1
545333,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2011-03-01 16:22:00,7.46,,United Kingdom,2010-2011,False,2011,3,2011-03,Tuesday,16,7.46
503069,22079,RIBBON REEL HEARTS DESIGN ,10,2010-03-30 10:31:00,1.65,16455.0,United Kingdom,2009-2010,False,2010,3,2010-03,Tuesday,10,16.5
510334,21936,RED RETROSPOT PICNIC BAG,5,2010-05-28 14:15:00,2.95,17241.0,United Kingdom,2009-2010,False,2010,5,2010-05,Friday,14,14.75
495090,21255,"FRENCH BOTTLE , LAVENDER",12,2010-01-21 10:49:00,1.65,14431.0,United Kingdom,2009-2010,False,2010,1,2010-01,Thursday,10,19.799999999999997
512309,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2010-06-14 16:43:00,0.85,14911.0,EIRE,2009-2010,False,2010,6,2010-06,Monday,16,20.4
526140,22632,HAND WARMER RED POLKA DOT,12,2010-10-08 14:40:00,2.1,14665.0,United Kingdom,2009-2010,False,2010,10,2010-10,Friday,14,25.200000000000003
541421,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,2011-01-17 17:44:00,4.15,,United Kingdom,2010-2011,False,2011,1,2011-01,Monday,17,4.15
579508,21832,CHOCOLATE CALCULATOR,4,2011-11-29 16:33:00,3.29,,United Kingdom,2010-2011,False,2011,11,2011-11,Tuesday,16,13.16
532548,21703,BAG 125g SWIRLY MARBLES,8,2010-11-12 12:15:00,0.42,17210.0,United Kingdom,2009-2010,False,2010,11,2010-11,Friday,12,3.36
512419,20750,RED/WHITE DOT MINI CASES,7,2010-06-15 14:00:00,7.95,15768.0,United Kingdom,2009-2010,False,2010,6,2010-06,Tuesday,14,55.65
522461,22866,HAND WARMER SCOTTY DOG DESIGN,3,2010-09-14 16:15:00,2.1,14381.0,United Kingdom,2009-2010,False,2010,9,2010-09,Tuesday,16,6.300000000000001
529888,22439,6 ROCKET BALLOONS ,2,2010-10-31 14:06:00,0.65,16595.0,United Kingdom,2009-2010,False,2010,10,2010-10,Sunday,14,1.3
555275,70007,HI TEC ALPINE HAND WARMER,1,2011-06-01 17:18:00,3.29,,United Kingdom,2010-2011,False,2011,6,2011-06,Wednesday,17,3.29
497337,21888,BINGO SET,4,2010-02-08 14:53:00,3.75,14911.0,EIRE,2009-2010,False,2010,2,2010-02,Monday,14,15.0
581163,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-12-07 14:34:00,2.95,12747.0,United Kingdom,2010-2011,False,2011,12,2011-12,Wednesday,14,35.400000000000006
534633,22155,STAR DECORATION RUSTIC,6,2010-11-23 13:01:00,0.42,12573.0,France,2009-2010,False,2010,11,2010-11,Tuesday,13,2.52
515177,22605,WOODEN CROQUET GARDEN SET,2,2010-07-08 17:51:00,12.75,13997.0,United Kingdom,2009-2010,False,2010,7,2010-07,Thursday,17,25.5
494007,21041,RED SPOTTY OVEN GLOVE DOUBLE,1,2010-01-10 16:03:00,2.95,14606.0,United Kingdom,2009-2010,False,2010,1,2010-01,Sunday,16,2.95
534753,22224,WHITE LOVEBIRD LANTERN,6,2010-11-24 09:57:00,2.95,17990.0,United Kingdom,2009-2010,False,2010,11,2010-11,Wednesday,9,17.700000000000003
580729,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,2011-12-05 17:24:00,7.46,,United Kingdom,2010-2011,False,2011,12,2011-12,Monday,17,7.46
530543,22064,PINK DOUGHNUT TRINKET POT ,4,2010-11-03 13:10:00,1.65,15005.0,United Kingdom,2009-2010,False,2010,11,2010-11,Wednesday,13,6.6
521393,21164,HOME SWEET HOME METAL SIGN ,6,2010-09-05 15:27:00,2.95,14194.0,United Kingdom,2009-2010,False,2010,9,2010-09,Sunday,15,17.700000000000003
574547,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-11-04 15:08:00,0.85,17841.0,United Kingdom,2010-2011,False,2011,11,2011-11,Friday,15,0.85
577172,22669,RED BABY BUNTING ,5,2011-11-18 10:56:00,2.95,17760.0,United Kingdom,2010-2011,False,2011,11,2011-11,Friday,10,14.75
526418,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-10-11 14:33:00,4.95,15898.0,United Kingdom,2009-2010,False,2010,10,2010-10,Monday,14,9.9
533462,84559B,3D SHEET OF CAT STICKERS,1,2010-11-17 12:15:00,0.85,17349.0,United Kingdom,2009-2010,False,2010,11,2010-11,Wednesday,12,0.85
552170,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-05-06 12:53:00,0.85,16458.0,United Kingdom,2010-2011,False,2011,5,2011-05,Friday,12,8.5
570177,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-10-07 14:17:00,3.75,17509.0,United Kingdom,2010-2011,False,2011,10,2011-10,Friday,14,15.0
541878,21218,RED SPOTTY BISCUIT TIN,2,2011-01-24 10:28:00,8.29,,United Kingdom,2010-2011,False,2011,1,2011-01,Monday,10,16.58
558614,21625,VINTAGE UNION JACK APRON,8,2011-06-30 15:56:00,4.13,,United Kingdom,2010-2011,False,2011,6,2011-06,Thursday,15,33.04
570482,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-10-10 17:00:00,2.1,17459.0,United Kingdom,2010-2011,False,2011,10,2011-10,Monday,17,2.1
512289,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2010-06-14 14:49:00,5.91,,United Kingdom,2009-2010,False,2010,6,2010-06,Monday,14,5.91
526932,84510a,SET OF 4 ENGLISH ROSE COASTERS,1,2010-10-14 09:35:00,2.51,,United Kingdom,2009-2010,False,2010,10,2010-10,Thursday,9,2.51
556473,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-06-12 12:00:00,4.95,17265.0,United Kingdom,2010-2011,False,2011,6,2011-06,Sunday,12,4.95
576365,21915,RED  HARMONICA IN BOX ,268,2011-11-14 17:55:00,2.95,,United Kingdom,2010-2011,False,2011,11,2011-11,Monday,17,790.6
499596,22146,EASTER CRAFT IVY WREATH WITH CHICK,4,2010-03-01 12:21:00,1.95,16511.0,United Kingdom,2009-2010,False,2010,3,2010-03,Monday,12,7.8
517093,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2010-07-26 14:32:00,0.85,16351.0,United Kingdom,2009-2010,False,2010,7,2010-07,Monday,14,10.2
491697,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2009-12-13 13:31:00,2.55,13735.0,United Kingdom,2009-2010,False,2009,12,2009-12,Sunday,13,20.4
542898,20774,GREEN FERN NOTEBOOK,2,2011-02-01 14:01:00,1.65,16110.0,United Kingdom,2010-2011,False,2011,2,2011-02,Tuesday,14,3.3
505178,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3,2010-04-20 13:48:00,2.55,17861.0,United Kingdom,2009-2010,False,2010,4,2010-04,Tuesday,13,7.6499999999999995
572097,23357,HOT WATER BOTTLE SEX BOMB,1,2011-10-20 15:30:00,4.95,,United Kingdom,2010-2011,False,2011,10,2011-10,Thursday,15,4.95
562137,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-08-03 10:04:00,0.83,12720.0,Germany,2010-2011,False,2011,8,2011-08,Wednesday,10,13.28
561072,84592,CROCHET ROSE PURSE WITH SUEDE BACK,6,2011-07-24 15:39:00,2.95,14019.0,United Kingdom,2010-2011,False,2011,7,2011-07,Sunday,15,17.700000000000003
580146,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-12-02 10:07:00,3.29,,United Kingdom,2010-2011,False,2011,12,2011-12,Friday,10,3.29
553844,22560,TRADITIONAL MODELLING CLAY,24,2011-05-19 12:36:00,1.25,13450.0,United Kingdom,2010-2011,False,2011,5,2011-05,Thursday,12,30.0
514728,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,2010-07-06 09:51:00,1.28,,United Kingdom,2009-2010,False,2010,7,2010-07,Tuesday,9,1.28
554511,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2011-05-24 15:52:00,8.29,,United Kingdom,2010-2011,False,2011,5,2011-05,Tuesday,15,8.29
574471,23349,ROLL WRAP VINTAGE CHRISTMAS,24,2011-11-04 11:59:00,1.25,17677.0,United Kingdom,2010-2011,False,2011,11,2011-11,Friday,11,30.0
493443,21533,RETRO SPOT LARGE MILK JUG,1,2010-01-04 13:39:00,4.95,14527.0,United Kingdom,2009-2010,False,2010,1,2010-01,Monday,13,4.95
580367,23402,HOME SWEET HOME 3 PEG HANGER ,3,2011-12-02 16:39:00,7.46,,United Kingdom,2010-2011,False,2011,12,2011-12,Friday,16,22.38
579777,22212,FOUR HOOK  WHITE LOVEBIRDS,3,2011-11-30 15:13:00,4.13,,United Kingdom,2010-2011,False,2011,11,2011-11,Wednesday,15,12.39
564868,23080,RED METAL BOX TOP SECRET,8,2011-08-31 10:42:00,8.25,16842.0,United Kingdom,2010-2011,False,2011,8,2011-08,Wednesday,10,66.0
578703,21329,DINOSAURS  WRITING SET ,4,2011-11-25 11:02:00,1.65,17385.0,United Kingdom,2010-2011,False,2011,11,2011-11,Friday,11,6.6
573137,21993,FLORAL FOLK STATIONERY SET,5,2011-10-27 17:15:00,2.46,,United Kingdom,2010-2011,False,2011,10,2011-10,Thursday,17,12.3
536029,79321,CHILLI LIGHTS,72,2010-11-29 16:34:00,4.25,15649.0,United Kingdom,2009-2010,False,2010,11,2010-11,Monday,16,306.0
552232,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-05-06 15:54:00,4.13,,United Kingdom,2010-2011,False,2011,5,2011-05,Friday,15,4.13
503234,22080,RIBBON REEL SPOTS DESIGN ,5,2010-03-30 17:10:00,1.65,15808.0,United Kingdom,2009-2010,False,2010,3,2010-03,Tuesday,17,8.25
494897,20750, RED/WHITE DOT MINI CASES,4,2010-01-19 14:16:00,7.95,12437.0,France,2009-2010,False,2010,1,2010-01,Tuesday,14,31.8
576758,21755,LOVE BUILDING BLOCK WORD,18,2011-11-16 12:51:00,5.45,16814.0,United Kingdom,2010-2011,False,2011,11,2011-11,Wednesday,12,98.10000000000001
523508,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2010-09-22 12:13:00,2.51,,United Kingdom,2009-2010,False,2010,9,2010-09,Wednesday,12,2.51
509187,22096,PINK PAISLEY SQUARE TISSUE BOX ,12,2010-05-20 17:00:00,1.25,15826.0,United Kingdom,2009-2010,False,2010,5,2010-05,Thursday,17,15.0
579432,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-29 13:12:00,2.08,15311.0,United Kingdom,2010-2011,False,2011,11,2011-11,Tuesday,13,4.16
521473,22068,BLACK PIRATE TREASURE CHEST,1,2010-09-06 12:16:00,1.65,15719.0,United Kingdom,2009-2010,False,2010,9,2010-09,Monday,12,1.65
538507,22337,ANGEL DECORATION PAINTED ZINC ,20,2010-12-12 13:26:00,0.65,15547.0,United Kingdom,2010-2011,False,2010,12,2010-12,Sunday,13,13.0
534046,15044C,PURPLE PAPER PARASOL,6,2010-11-19 16:57:00,2.95,17493.0,United Kingdom,2009-2010,False,2010,11,2010-11,Friday,16,17.700000000000003
527728,47591B,SCOTTIES CHILDRENS APRON,3,2010-10-18 15:44:00,1.66,,United Kingdom,2009-2010,False,2010,10,2010-10,Monday,15,4.9799999999999995
575186,22429,ENAMEL MEASURING JUG CREAM,4,2011-11-09 09:01:00,4.25,17611.0,United Kingdom,2010-2011,False,2011,11,2011-11,Wednesday,9,17.0
580878,22111,SCOTTIE DOG HOT WATER BOTTLE,72,2011-12-06 12:18:00,4.25,14113.0,United Kingdom,2010-2011,False,2011,12,2011-12,Tuesday,12,306.0
550459,37333,"RETRO ""TEA FOR ONE"" ",1,2011-04-18 13:17:00,1.95,18116.0,United Kingdom,2010-2011,False,2011,4,2011-04,Monday,13,1.95
534709,90158,ST TROPEZ NECKLACE,1,2010-11-23 16:53:00,5.09,,United Kingdom,2009-2010,False,2010,11,2010-11,Tuesday,16,5.09
506250,22064,PINK DOUGHNUT TRINKET POT ,2,2010-04-28 13:34:00,1.65,16327.0,United Kingdom,2009-2010,False,2010,4,2010-04,Wednesday,13,3.3
518774,48187,DOORMAT NEW ENGLAND,2,2010-08-11 15:40:00,14.43,,United Kingdom,2009-2010,False,2010,8,2010-08,Wednesday,15,28.86
525449,22483,RED GINGHAM TEDDY BEAR ,2,2010-10-05 14:09:00,2.95,17097.0,Spain,2009-2010,False,2010,10,2010-10,Tuesday,14,5.9
563714,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-18 15:51:00,4.95,14565.0,United Kingdom,2010-2011,False,2011,8,2011-08,Thursday,15,14.850000000000001
550479,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-04-18 14:01:00,1.25,15625.0,United Kingdom,2010-2011,False,2011,4,2011-04,Monday,14,15.0
557502,21900,"KEY FOB , SHED",1,2011-06-20 15:32:00,1.63,,United Kingdom,2010-2011,False,2011,6,2011-06,Monday,15,1.63
504766,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,2010-04-16 11:51:00,3.75,13013.0,United Kingdom,2009-2010,False,2010,4,2010-04,Friday,11,15.0
525448,22197,SMALL POPCORN HOLDER,4,2010-10-05 14:05:00,0.85,16938.0,United Kingdom,2009-2010,False,2010,10,2010-10,Tuesday,14,3.4
555564,22996,TRAVEL CARD WALLET VINTAGE TICKET,6,2011-06-05 15:01:00,0.42,15005.0,United Kingdom,2010-2011,False,2011,6,2011-06,Sunday,15,2.52
525261,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-10-04 15:41:00,2.1,13035.0,United Kingdom,2009-2010,False,2010,10,2010-10,Monday,15,12.600000000000001
513051,22024,RAINY LADIES BIRTHDAY CARD,12,2010-06-21 13:22:00,0.42,18245.0,United Kingdom,2009-2010,False,2010,6,2010-06,Monday,13,5.04
496237,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2010-01-29 14:37:00,2.1,17677.0,United Kingdom,2009-2010,False,2010,1,2010-01,Friday,14,12.600000000000001
563614,23550,WRAP ALPHABET POSTER  ,200,2011-08-18 08:51:00,0.34,12415.0,Australia,2010-2011,False,2011,8,2011-08,Thursday,8,68.0
570672,85172,HYACINTH BULB T-LIGHT CANDLES,16,2011-10-11 14:52:00,0.42,12536.0,France,2010-2011,False,2011,10,2011-10,Tuesday,14,6.72
525448,21243,PINK  POLKADOT PLATE ,4,2010-10-05 14:05:00,1.69,16938.0,United Kingdom,2009-2010,False,2010,10,2010-10,Tuesday,14,6.76
565919,22659,LUNCH BOX I LOVE LONDON,1,2011-09-07 16:48:00,4.13,,United Kingdom,2010-2011,False,2011,9,2011-09,Wednesday,16,4.13
524602,85099B,JUMBO BAG RED RETROSPOT,10,2010-09-29 16:49:00,1.95,12857.0,United Kingdom,2009-2010,False,2010,9,2010-09,Wednesday,16,19.5
567673,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-09-21 15:43:00,2.46,,United Kingdom,2010-2011,False,2011,9,2011-09,Wednesday,15,2.46
543713,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,8,2011-02-11 11:46:00,4.13,,United Kingdom,2010-2011,False,2011,2,2011-02,Friday,11,33.04
551995,22620,4 TRADITIONAL SPINNING TOPS,1,2011-05-05 15:42:00,2.46,,United Kingdom,2010-2011,False,2011,5,2011-05,Thursday,15,2.46
537666,22106,MIRROR MOSAIC HURRICANE LAMP ,1,2010-12-07 18:36:00,5.06,,United Kingdom,2010-2011,False,2010,12,2010-12,Tuesday,18,5.06
515423,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",3,2010-07-12 13:26:00,6.75,17143.0,United Kingdom,2009-2010,False,2010,7,2010-07,Monday,13,20.25
532297,22629,SPACEBOY LUNCH BOX ,2,2010-11-11 13:50:00,1.95,13979.0,United Kingdom,2009-2010,False,2010,11,2010-11,Thursday,13,3.9
502746,35921,EASTER BUNNY HANGING GARLAND,1,2010-03-26 12:53:00,5.06,,United Kingdom,2009-2010,False,2010,3,2010-03,Friday,12,5.06
573414,22633,HAND WARMER UNION JACK,1,2011-10-30 16:15:00,2.1,16877.0,United Kingdom,2010-2011,False,2011,10,2011-10,Sunday,16,2.1
522087,20992,JAZZ HEARTS PURSE NOTEBOOK,48,2010-09-12 12:16:00,0.85,16008.0,United Kingdom,2009-2010,False,2010,9,2010-09,Sunday,12,40.8
492714,20771,CHRYSANTHEMUM  JOURNAL,2,2009-12-18 10:24:00,2.55,17913.0,United Kingdom,2009-2010,False,2009,12,2009-12,Friday,10,5.1
498095,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2,2010-02-16 12:50:00,4.25,16940.0,United Kingdom,2009-2010,False,2010,2,2010-02,Tuesday,12,8.5
510064,84978,HANGING HEART JAR T-LIGHT HOLDER,3,2010-05-27 10:56:00,2.51,,United Kingdom,2009-2010,False,2010,5,2010-05,Thursday,10,7.529999999999999
581439,21934,SKULL SHOULDER BAG,5,2011-12-08 16:30:00,1.63,,United Kingdom,2010-2011,False,2011,12,2011-12,Thursday,16,8.149999999999999
544685,21868,POTTING SHED TEA MUG,12,2011-02-22 17:13:00,1.25,13285.0,United Kingdom,2010-2011,False,2011,2,2011-02,Tuesday,17,15.0
516944,84839,SWEETHEART KEY CABINET,2,2010-07-25 14:57:00,6.75,15260.0,United Kingdom,2009-2010,False,2010,7,2010-07,Sunday,14,13.5
562652,23184,BULL DOG BOTTLE OPENER,4,2011-08-08 13:34:00,4.95,14844.0,United Kingdom,2010-2011,False,2011,8,2011-08,Monday,13,19.8
531771,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-11-09 14:24:00,0.55,17738.0,United Kingdom,2009-2010,False,2010,11,2010-11,Tuesday,14,13.200000000000001
574514,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,2011-11-04 13:34:00,1.06,15311.0,United Kingdom,2010-2011,False,2011,11,2011-11,Friday,13,76.32000000000001
527192,22356,CHARLOTTE BAG PINK POLKADOT,10,2010-10-15 11:45:00,0.85,16746.0,United Kingdom,2009-2010,False,2010,10,2010-10,Friday,11,8.5
559349,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-07-07 17:33:00,3.75,15150.0,United Kingdom,2010-2011,False,2011,7,2011-07,Thursday,17,15.0
525764,20671,BLUE TEATIME PRINT BOWL ,8,2010-10-07 10:39:00,1.25,12511.0,Greece,2009-2010,False,2010,10,2010-10,Thursday,10,10.0
578017,23339,EGG FRYING PAN BLUE ,1,2011-11-22 13:07:00,2.08,13569.0,United Kingdom,2010-2011,False,2011,11,2011-11,Tuesday,13,2.08
504896,47591D,PINK FAIRY CAKE CHILD'S APRON,3,2010-04-18 14:25:00,1.95,17041.0,United Kingdom,2009-2010,False,2010,4,2010-04,Sunday,14,5.85
